"","X","id","DistrictId","Z","A","D","Y"
"9922",9922,"2824500",26,1,1,0,950
"9923",9923,"2799800",26,0,1,0,0
"9924",9924,"2827100",26,1,0,1,15000
"9927",9927,"2815700",26,1,1,0,30000
"9928",9928,"2813800",26,0,0,0,200
"9929",9929,"2822400",26,1,1,1,1500
"9930",9930,"2783000",26,1,1,1,1500
"9931",9931,"2833600",26,1,0,1,2000
"9933",9933,"2865300",26,0,0,0,900
"9934",9934,"2764600",26,1,1,0,300
"9935",9935,"2824700",26,0,0,0,2500
"9937",9937,"2757700",26,1,1,1,2000
"9939",9939,"2858000",26,0,0,1,2200
"9940",9940,"2778700",26,0,1,1,10200
"9941",9941,"2873300",26,1,1,1,800
"9942",9942,"2857900",26,0,0,0,400
"9943",9943,"2809600",26,1,0,0,4000
"9944",9944,"2869000",26,1,1,1,2800
"9945",9945,"2802600",26,1,1,1,50
"9947",9947,"2863700",26,1,1,0,500
"9948",9948,"2858200",26,0,0,1,0
"9949",9949,"2802200",26,1,1,1,0
"9950",9950,"2783000",26,1,1,1,700
"9951",9951,"2779200",26,1,0,1,10000
"9952",9952,"2791800",26,1,0,1,14809
"9953",9953,"2848000",26,0,1,0,2000
"9954",9954,"2827800",26,1,1,0,2500
"9955",9955,"2789900",26,0,0,0,50000
"9956",9956,"2766800",26,1,0,1,0
"9957",9957,"2865300",26,0,0,0,500
"9958",9958,"2826700",26,0,0,0,0
"9959",9959,"2783000",26,1,1,0,200
"9960",9960,"2888900",26,1,0,1,500
"9961",9961,"2803900",26,0,0,0,1000
"9962",9962,"2816000",26,0,0,0,1000
"9963",9963,"2783000",26,1,1,1,700
"9964",9964,"2781800",26,1,0,1,100
"9965",9965,"2763100",26,1,1,1,10000
"9966",9966,"2857900",26,0,0,0,2800
"9967",9967,"2885900",26,1,0,0,500
"9968",9968,"2820800",26,0,0,0,12000
"9969",9969,"4610040",26,1,0,1,3000
"9970",9970,"2823000",26,0,0,0,3550
"9971",9971,"2776200",26,0,1,0,1000
"9972",9972,"2868600",26,1,1,1,1200
"9973",9973,"2789700",26,1,1,0,1500
"9974",9974,"2799700",26,1,1,1,14500
"9975",9975,"2784400",26,1,1,1,0
"9976",9976,"2828600",26,1,0,1,3500
"9977",9977,"2818600",26,1,0,0,13000
"9978",9978,"2783800",26,1,0,1,400
"9979",9979,"2820100",26,0,0,0,3500
"9980",9980,"2818600",26,0,0,0,3000
"9982",9982,"2770600",26,0,0,1,6000
"9983",9983,"2765200",26,1,1,1,2500
"9984",9984,"2781000",26,0,0,0,10500
"9985",9985,"2778000",26,1,1,1,4000
"9986",9986,"2798100",26,1,0,1,2300
"9987",9987,"2765200",26,1,1,0,300
"9988",9988,"2819500",26,1,1,1,1500
"9989",9989,"2776200",26,1,1,1,1000
"9990",9990,"2826700",26,0,0,0,300
"9991",9991,"2820000",26,0,0,1,1900
"9992",9992,"2776200",26,1,1,1,100
"9993",9993,"4264080",26,0,0,0,7700
"9994",9994,"2874000",26,0,0,0,200
"9996",9996,"2789900",26,1,0,1,30000
"9997",9997,"2790300",26,1,1,1,550
"9998",9998,"4610020",26,1,0,1,2100
"9999",9999,"2789900",26,1,0,1,5000
"10001",10001,"2823000",26,0,0,1,3550
"10002",10002,"2802600",26,0,1,1,7000
"10004",10004,"2774900",26,1,0,1,3200
"10005",10005,"2763100",26,0,1,1,7350
"10006",10006,"2789900",26,1,0,1,5200
"10007",10007,"2870400",26,1,0,1,500
"10008",10008,"2869000",26,1,1,0,0
"10009",10009,"2767000",26,1,1,1,6000
"10010",10010,"2763100",26,1,1,1,40000
"10011",10011,"2789900",26,1,0,1,5500
"10012",10012,"2769700",26,1,1,1,5000
"10013",10013,"2809700",26,0,0,0,12000
"10015",10015,"2776200",26,1,1,1,100
"10016",10016,"2769700",26,1,1,1,25500
"10017",10017,"2769500",26,1,0,0,25000
"10018",10018,"2796400",26,0,0,0,600
"10020",10020,"2796400",26,1,0,0,700
"10022",10022,"2796400",26,0,0,1,500
"10023",10023,"2765200",26,1,1,1,1500
"10024",10024,"2796400",26,1,0,1,500
"10025",10025,"2866700",26,0,1,0,1600
"10026",10026,"2874000",26,1,0,0,3200
"10027",10027,"2868600",26,1,1,1,400
"10028",10028,"2782900",26,0,0,0,20000
"10029",10029,"2865100",26,0,1,1,2800
"10030",10030,"2868600",26,1,1,1,400
"10031",10031,"2775600",26,0,0,0,1000
"10032",10032,"2819800",26,1,0,1,500
"10033",10033,"2865300",26,0,0,0,800
"10034",10034,"2806800",26,1,1,0,5000
"10035",10035,"2820100",26,1,0,1,18000
"10036",10036,"2803900",26,0,0,0,2000
"10038",10038,"2865300",26,0,0,0,0
"10039",10039,"2869000",26,1,1,1,350
"10040",10040,"2863700",26,1,1,1,2800
"10041",10041,"2800300",26,0,1,1,300
"10042",10042,"2819200",26,0,0,0,1000
"10043",10043,"2764900",26,0,0,0,700
"10044",10044,"2829400",26,1,1,1,1000
"10047",10047,"2791800",26,1,0,1,13000
"10048",10048,"2788200",26,1,0,0,5000
"10049",10049,"2871800",26,1,1,1,1300
"10050",10050,"2858000",26,1,0,1,100
"10051",10051,"2763100",26,1,1,1,17000
"10052",10052,"2858000",26,1,0,1,3800
"10053",10053,"2788500",26,0,1,1,1000
"10054",10054,"2858000",26,1,0,1,3800
"10055",10055,"2764600",26,1,1,0,600
"10057",10057,"2866700",26,1,1,1,6500
"10058",10058,"2813300",26,1,0,1,0
"10059",10059,"2873300",26,1,1,1,500
"10060",10060,"2799900",26,1,0,0,6000
"10061",10061,"2858200",26,0,0,0,4000
"10062",10062,"2827800",26,1,1,1,0
"10063",10063,"2778000",26,0,1,0,0
"10064",10064,"2806800",26,1,1,1,4
"10065",10065,"2820100",26,0,0,0,1000
"10066",10066,"2826500",26,1,1,1,800
"10067",10067,"2763900",26,1,1,0,1500
"10068",10068,"2813500",26,1,1,1,26000
"10069",10069,"2865200",26,0,1,1,550
"10070",10070,"2767600",26,1,1,1,16000
"10071",10071,"2866700",26,0,1,1,4
"10072",10072,"2820100",26,1,0,1,9000
"10073",10073,"2820800",26,0,0,0,1050
"10074",10074,"2817200",26,1,1,1,0
"10075",10075,"2784900",26,1,1,1,5400
"10076",10076,"2802600",26,1,1,1,0
"10077",10077,"2788500",26,1,1,1,1000
"10078",10078,"2870400",26,0,0,0,500
"10079",10079,"2789700",26,1,1,1,1000
"10080",10080,"2765200",26,1,1,1,0
"10081",10081,"2871700",26,1,0,1,4800
"10082",10082,"2800200",26,0,1,0,0
"10083",10083,"2869000",26,0,1,0,400
"10084",10084,"2820800",26,1,0,1,0
"10085",10085,"2823000",26,1,0,1,40000
"10086",10086,"4610040",26,0,0,0,500
"10088",10088,"2770600",26,0,0,0,5000
"10089",10089,"2783800",26,0,0,1,2e+05
"10090",10090,"2796400",26,1,0,1,7000
"10091",10091,"2870400",26,1,0,1,500
"10092",10092,"2789900",26,1,0,1,5200
"10093",10093,"2805400",26,1,1,1,1100
"10094",10094,"2776200",26,1,1,1,1000
"10095",10095,"2870400",26,0,0,1,800
"10096",10096,"2819200",26,0,0,1,3300
"10097",10097,"2764000",26,0,0,0,700
"10098",10098,"2809600",26,1,0,0,7000
"10099",10099,"2873000",26,1,1,0,0
"10100",10100,"2871800",26,0,1,1,1300
"10101",10101,"2822400",26,1,1,1,0
"10102",10102,"2804300",26,1,0,0,50
"10103",10103,"2765300",26,0,0,0,7000
"10104",10104,"2786300",26,1,1,0,3000
"10105",10105,"2822600",26,1,1,1,5
"10106",10106,"2796000",26,0,0,0,500
"10107",10107,"2865300",26,1,0,1,800
"10108",10108,"2815500",26,1,1,1,1e+05
"10110",10110,"2863900",26,1,1,1,400
"10111",10111,"2888900",26,0,0,0,500
"10112",10112,"2776200",26,1,1,1,600
"10115",10115,"2781000",26,0,0,1,32000
"10116",10116,"2794000",26,0,1,1,14000
"10118",10118,"2822600",26,0,1,0,2050
"10119",10119,"2824700",26,0,0,0,1300
"10120",10120,"2802600",26,1,1,1,50000
"10121",10121,"2816300",26,0,0,0,0
"10122",10122,"2869600",26,0,1,1,500
"10123",10123,"2825900",26,1,1,1,500
"10124",10124,"2816300",26,0,0,0,200
"10125",10125,"2786000",26,0,0,1,1600
"10126",10126,"4610020",26,1,0,1,800
"10127",10127,"2869800",26,1,1,1,2300
"10128",10128,"2764600",26,1,1,1,100500
"10129",10129,"2869800",26,0,1,0,0
"10131",10131,"2809700",26,0,0,0,12000
"10132",10132,"2889400",26,1,0,1,1200
"10133",10133,"2763900",26,0,1,1,200
"10134",10134,"2816400",26,1,1,1,20
"10135",10135,"2826200",26,0,1,1,0
"10137",10137,"2857900",26,1,0,1,350
"10138",10138,"2864800",26,1,1,1,0
"10141",10141,"2873300",26,1,1,1,800
"10143",10143,"2873000",26,1,1,1,0
"10144",10144,"2791700",26,0,1,1,2000
"10145",10145,"2817400",26,1,1,0,2000
"10146",10146,"2865300",26,0,0,0,800
"10147",10147,"2798100",26,1,0,0,8000
"10148",10148,"2801400",26,0,0,0,1000
"10149",10149,"2833900",26,0,1,1,1000
"10150",10150,"2799800",26,0,1,1,2e+05
"10151",10151,"2804900",26,0,1,0,0
"10154",10154,"2804300",26,0,0,0,200
"10155",10155,"2805400",26,1,1,1,100
"10156",10156,"2782000",26,1,0,1,400
"10157",10157,"2783700",26,1,1,1,800
"10158",10158,"2789500",26,1,0,1,800
"10159",10159,"2873000",26,1,1,1,0
"10160",10160,"2817300",26,1,1,0,900
"10161",10161,"2791500",26,1,0,1,0
"10162",10162,"2826300",26,1,0,1,0
"10163",10163,"2824300",26,1,1,1,3550
"10164",10164,"4264080",26,0,0,0,4000
"10167",10167,"2830900",26,1,1,1,800
"10169",10169,"2757700",26,1,1,1,630
"10170",10170,"2783700",26,0,1,0,800
"10171",10171,"2866700",26,1,1,1,0
"10172",10172,"2870400",26,0,0,0,1100
"10173",10173,"2866600",26,1,1,1,0
"10174",10174,"2870400",26,0,0,1,800
"10175",10175,"2824500",26,1,1,0,4000
"10176",10176,"2826700",26,1,0,1,75000
"10177",10177,"2782000",26,1,0,1,800
"10178",10178,"2869000",26,1,1,1,2800
"10179",10179,"2848000",26,1,1,1,1000
"10180",10180,"2767600",26,1,1,0,10000
"10181",10181,"2806000",26,1,1,0,0
"10182",10182,"2824500",26,1,1,0,950
"10183",10183,"2802200",26,0,1,0,0
"10184",10184,"2771900",26,1,0,0,10500
"10185",10185,"2866700",26,1,1,1,1300
"10186",10186,"2774900",26,0,0,1,7000
"10187",10187,"2778000",26,0,1,0,2100
"10188",10188,"2789900",26,1,0,1,7000
"10189",10189,"2782900",26,1,0,1,2200
"10190",10190,"2863700",26,1,1,1,3200
"10191",10191,"2863900",26,1,1,0,3800
"10192",10192,"2863700",26,1,1,0,2500
"10193",10193,"2828200",26,1,0,0,950
"10194",10194,"2824200",26,0,1,0,50000
"10195",10195,"2869200",26,0,0,0,13800
"10196",10196,"2789500",26,0,0,0,500
"10198",10198,"2763900",26,0,1,0,200
"10199",10199,"2781000",26,0,0,0,4000
"10201",10201,"2813500",26,1,1,1,800
"10202",10202,"2870400",26,1,0,1,500
"10203",10203,"2819700",26,1,0,1,600
"10204",10204,"2777900",26,0,0,0,0
"10205",10205,"2870400",26,0,0,1,700
"10206",10206,"2780200",26,1,1,1,1400
"10208",10208,"2825900",26,1,1,1,3000
"10209",10209,"2820100",26,0,0,0,5000
"10210",10210,"2763100",26,1,1,1,10000
"10212",10212,"2776200",26,1,1,1,1000
"10213",10213,"2828600",26,0,0,0,2500
"10214",10214,"2866600",26,0,1,0,400
"10215",10215,"2824200",26,1,1,1,1e+05
"10216",10216,"2784400",26,1,1,1,0
"10218",10218,"2791800",26,0,0,0,9800
"10219",10219,"2783800",26,0,0,0,2300
"10220",10220,"2827800",26,1,1,1,2050
"10221",10221,"2865300",26,0,0,0,1100
"10223",10223,"2863700",26,1,1,1,1300
"10224",10224,"2826700",26,1,0,0,0
"10225",10225,"2789500",26,0,0,0,800
"10226",10226,"2757700",26,1,1,1,660
"10227",10227,"2818700",26,0,1,0,100
"10228",10228,"2825300",26,0,0,0,5000
"10230",10230,"2804900",26,1,1,1,0
"10231",10231,"2799800",26,1,1,1,0
"10232",10232,"2810800",26,1,1,1,250
"10233",10233,"2793000",26,0,0,0,9000
"10234",10234,"2791500",26,1,0,1,500
"10235",10235,"2788200",26,0,0,0,1000
"10236",10236,"2817100",26,0,0,0,350
"10237",10237,"2866700",26,1,1,1,6
"10238",10238,"2825400",26,1,0,1,950
"10239",10239,"2882500",26,1,1,1,5000
"10240",10240,"2817200",26,1,1,1,4000
"10241",10241,"2811400",26,1,1,1,400
"10242",10242,"2781800",26,1,0,1,3000
"10243",10243,"2788500",26,1,1,1,1000
"10244",10244,"2857900",26,0,0,0,1500
"10245",10245,"2784400",26,0,1,0,0
"10246",10246,"2789400",26,1,0,1,2000
"10247",10247,"2777200",26,0,0,0,20
"10249",10249,"2786300",26,0,1,0,15000
"10250",10250,"2874000",26,0,0,0,0
"10251",10251,"2777300",26,1,1,1,5000
"10252",10252,"2842200",26,0,1,0,1000
"10253",10253,"2820100",26,1,0,1,0
"10254",10254,"2815700",26,1,1,1,5500
"10255",10255,"2887500",26,1,1,1,0
"10256",10256,"2764000",26,1,0,1,2500
"10257",10257,"2812500",26,1,1,1,4500
"10258",10258,"2866600",26,0,1,0,0
"10259",10259,"2776200",26,1,1,1,1000
"10260",10260,"2771900",26,0,0,0,13900
"10261",10261,"2825300",26,0,0,0,3550
"10262",10262,"2782000",26,0,0,0,13000
"10263",10263,"2819500",26,1,1,1,1500
"10264",10264,"2782000",26,0,0,0,0
"10265",10265,"2848000",26,1,1,1,1500
"10266",10266,"4610120",26,0,0,0,400
"10267",10267,"2819500",26,1,1,1,6000
"10269",10269,"2822600",26,0,1,1,3500
"10270",10270,"2865600",26,0,0,1,0
"10272",10272,"2824200",26,1,1,1,5000
"10273",10273,"2783700",26,1,1,1,2000
"10274",10274,"2771000",26,1,1,1,5300
"10276",10276,"2870500",26,1,1,1,350
"10277",10277,"2789500",26,1,0,1,450
"10278",10278,"2776700",26,1,1,1,1000
"10279",10279,"2763900",26,1,1,0,2000
"10281",10281,"2827800",26,1,1,1,0
"10282",10282,"2784400",26,1,1,1,0
"10283",10283,"2827900",26,0,0,1,200
"10284",10284,"2788400",26,0,1,0,8000
"10285",10285,"2820000",26,0,0,0,3400
"10286",10286,"2802600",26,0,1,0,0
"10287",10287,"2774900",26,0,0,1,5400
"10288",10288,"2777100",26,1,1,0,200
"10289",10289,"2817700",26,1,0,0,800
"10291",10291,"2820100",26,0,0,1,3550
"10292",10292,"2869600",26,0,1,0,4800
"10293",10293,"2789900",26,0,0,1,25200
"10294",10294,"2799900",26,0,0,0,2500
"10295",10295,"2828600",26,1,0,1,3550
"10296",10296,"2783700",26,1,1,1,2300
"10297",10297,"2804300",26,0,0,1,0
"10299",10299,"2805600",26,0,0,0,2500
"10300",10300,"2789700",26,1,1,1,1000
"10301",10301,"2825300",26,0,0,0,1600
"10302",10302,"2857900",26,0,0,0,350
"10303",10303,"2766800",26,0,0,1,0
"10304",10304,"2770600",26,0,0,0,3000
"10305",10305,"2782300",26,0,0,0,500
"10306",10306,"2776200",26,1,1,1,1000
"10307",10307,"2776200",26,1,1,1,1000
"10308",10308,"2779200",26,1,0,1,400
"10310",10310,"2799800",26,1,1,1,0
"10312",10312,"2796000",26,1,0,1,500
"10314",10314,"2769500",26,0,0,1,7000
"10315",10315,"2812500",26,1,1,1,7000
"10316",10316,"2823100",26,1,0,1,26300
"10317",10317,"2819200",26,1,0,0,1400
"10318",10318,"2780200",26,1,1,1,1400
"10319",10319,"2809400",26,0,1,0,1500
"10320",10320,"2777200",26,1,0,1,20
"10321",10321,"2817100",26,1,0,1,500
"10322",10322,"2824700",26,0,0,0,5300
"10323",10323,"2780200",26,1,1,0,20
"10324",10324,"2814100",26,1,1,0,0
"10325",10325,"2790300",26,1,1,0,2000
"10327",10327,"2783700",26,1,1,1,2300
"10328",10328,"2820800",26,0,0,1,1050
"10330",10330,"2813500",26,1,1,1,2500
"10331",10331,"2863700",26,0,1,1,3800
"10332",10332,"2780200",26,1,1,0,20
"10333",10333,"2780200",26,1,1,1,10
"10334",10334,"2781000",26,0,0,1,30000
"10335",10335,"2777200",26,1,0,1,20
"10336",10336,"2885900",26,1,0,0,400
"10337",10337,"2772600",26,0,0,0,5000
"10338",10338,"2802200",26,1,1,0,5000
"10339",10339,"2776200",26,0,1,0,1000
"10340",10340,"2767000",26,1,1,1,5000
"10341",10341,"2789700",26,1,1,1,1000
"10342",10342,"2783700",26,1,1,1,0
"10343",10343,"2796000",26,0,0,0,2000
"10344",10344,"2796000",26,1,0,1,10000
"10345",10345,"2786000",26,0,0,0,9000
"10346",10346,"2871800",26,0,1,0,3200
"10347",10347,"2791500",26,0,0,1,0
"10348",10348,"2830900",26,1,1,0,2300
"10349",10349,"2858200",26,1,0,0,0
"10350",10350,"2791800",26,1,0,1,13900
"10351",10351,"2798100",26,1,0,1,3000
"10352",10352,"2780200",26,1,1,1,20
"10353",10353,"2823000",26,1,0,1,11000
"10355",10355,"2782000",26,0,0,1,8500
"10356",10356,"2885100",26,0,0,0,500
"10357",10357,"2783000",26,1,1,1,200
"10358",10358,"2786300",26,1,1,0,2300
"10359",10359,"2829000",26,0,0,0,5000
"10360",10360,"2815900",26,1,0,1,2500
"10361",10361,"2783700",26,1,1,1,800
"10362",10362,"2885900",26,1,0,1,400
"10363",10363,"2813800",26,0,0,0,0
"10364",10364,"2823100",26,0,0,0,0
"10365",10365,"2871800",26,1,1,1,4000
"10366",10366,"2812500",26,1,1,1,0
"10367",10367,"2787800",26,0,0,1,0
"10368",10368,"2863900",26,1,1,0,400
"10369",10369,"2857900",26,1,0,1,4800
"10371",10371,"2799800",26,1,1,1,0
"10372",10372,"2783000",26,1,1,1,700
"10373",10373,"2775600",26,0,0,0,3000
"10374",10374,"2783000",26,0,1,0,2000
"10375",10375,"2829000",26,0,0,0,2050
"10376",10376,"2788200",26,1,0,0,1300
"10377",10377,"2863700",26,1,1,1,13800
"10379",10379,"2885100",26,0,0,1,0
"10380",10380,"2799900",26,0,0,0,5000
"10381",10381,"2827900",26,0,0,1,11000
"10382",10382,"2873000",26,0,1,0,0
"10383",10383,"2811700",26,1,0,0,4000
"10384",10384,"2783800",26,0,0,0,10000
"10385",10385,"2865300",26,0,0,1,1000
"10386",10386,"2781000",26,1,0,1,900
"10387",10387,"2783800",26,0,0,0,2000
"10388",10388,"2864800",26,1,1,0,0
"10389",10389,"2786300",26,1,1,0,2300
"10390",10390,"2826600",26,0,1,1,0
"10391",10391,"2783800",26,1,0,1,8200
"10392",10392,"2786300",26,1,1,1,500
"10393",10393,"2869700",26,1,0,1,5000
"10395",10395,"2793000",26,0,0,1,3000
"10396",10396,"2870400",26,1,0,1,500
"10397",10397,"2819500",26,0,1,1,1500
"10398",10398,"2802600",26,1,1,1,0
"10399",10399,"2823400",26,1,1,1,6500
"10400",10400,"2781800",26,0,0,0,5000
"10401",10401,"2784400",26,1,1,1,0
"10402",10402,"2825900",26,1,1,1,0
"10403",10403,"2874000",26,0,0,0,0
"10404",10404,"2820000",26,1,0,1,20
"10405",10405,"2804300",26,1,0,1,0
"10406",10406,"2789900",26,1,0,0,3000
"10407",10407,"2766800",26,0,0,0,500
"10408",10408,"2789900",26,0,0,0,5000
"10409",10409,"2781800",26,1,0,0,10000
"10410",10410,"2776200",26,1,1,1,1000
"10411",10411,"2882500",26,1,1,0,400
"10412",10412,"2827100",26,0,0,1,14000
"10413",10413,"2889400",26,0,0,1,400
"10414",10414,"2870400",26,0,0,0,500
"10416",10416,"2777100",26,0,1,0,500
"10417",10417,"2796400",26,0,0,0,800
"10418",10418,"2813300",26,0,0,0,0
"10419",10419,"2811700",26,0,0,0,0
"10420",10420,"2870400",26,1,0,1,300
"10421",10421,"2790300",26,1,1,1,7000
"10422",10422,"2799800",26,1,1,1,0
"10423",10423,"2803900",26,0,0,1,40000
"10424",10424,"2812300",26,1,0,1,0
"10425",10425,"2767700",26,1,1,1,4000
"10426",10426,"2782000",26,0,0,0,0
"10427",10427,"2882600",26,0,0,0,400
"10428",10428,"2815700",26,1,1,1,500
"10429",10429,"2802600",26,0,1,0,0
"10430",10430,"2777200",26,0,0,1,20
"10431",10431,"2865300",26,0,0,0,500
"10433",10433,"2777200",26,1,0,0,20
"10434",10434,"2788400",26,1,1,1,15000
"10435",10435,"2847800",26,1,0,0,1000
"10436",10436,"2827800",26,1,1,1,2050
"10437",10437,"2791500",26,0,0,1,0
"10438",10438,"2857900",26,1,0,0,2800
"10439",10439,"2827800",26,1,1,1,900
"10440",10440,"2870500",26,1,1,1,400
"10442",10442,"2804900",26,0,1,0,0
"10443",10443,"2782900",26,0,0,0,500
"10444",10444,"2825900",26,1,1,1,1100
"10445",10445,"2865300",26,1,0,0,50
"10446",10446,"2809400",26,1,1,0,5000
"10447",10447,"2789900",26,1,0,1,15200
"10448",10448,"2823200",26,1,1,1,800
"10449",10449,"2887500",26,1,1,1,500
"10450",10450,"2783000",26,1,1,0,500
"10451",10451,"2782000",26,0,0,0,1300
"10453",10453,"2782000",26,1,0,1,0
"10454",10454,"2873300",26,1,1,1,500
"10455",10455,"2789400",26,1,0,1,0
"10456",10456,"2793000",26,1,0,1,200
"10457",10457,"2782900",26,0,0,0,0
"10458",10458,"2788500",26,1,1,1,1000
"10459",10459,"2869000",26,1,1,0,4800
"10460",10460,"2866700",26,1,1,0,500
"10462",10462,"2865300",26,0,0,0,50
"10463",10463,"2885900",26,1,0,1,2200
"10464",10464,"2820100",26,0,0,0,0
"10465",10465,"2825300",26,0,0,0,2500
"10466",10466,"2782000",26,1,0,1,0
"10467",10467,"2765300",26,0,0,0,20000
"10468",10468,"2817400",26,0,1,0,2000
"10469",10469,"2865300",26,0,0,1,500
"10470",10470,"2865300",26,0,0,0,500
"10471",10471,"2820100",26,0,0,0,500
"10472",10472,"2865300",26,1,0,1,50
"10473",10473,"2766300",26,0,0,1,40000
"10474",10474,"2806800",26,0,1,0,2500
"10475",10475,"2782300",26,1,0,1,500
"10476",10476,"4264090",26,1,1,1,200
"10477",10477,"2818600",26,0,0,0,5000
"10478",10478,"2817500",26,0,0,0,400
"10479",10479,"2788400",26,1,1,1,22000
"10480",10480,"2783700",26,1,1,0,2000
"10481",10481,"2826200",26,1,1,1,0
"10482",10482,"2817500",26,1,0,1,0
"10483",10483,"2788400",26,1,1,1,0
"10484",10484,"2789700",26,1,1,1,1000
"10485",10485,"2869000",26,1,1,0,0
"10486",10486,"2783000",26,0,1,0,700
"10487",10487,"2871800",26,1,1,1,500
"10488",10488,"2819400",26,1,1,1,500
"10489",10489,"4264080",26,1,0,0,300
"10490",10490,"2866700",26,1,1,0,500
"10491",10491,"2805500",26,0,0,0,500
"10492",10492,"2865300",26,0,0,0,900
"10493",10493,"2784400",26,1,1,0,0
"10494",10494,"2815700",26,1,1,1,7000
"10495",10495,"2820800",26,0,0,1,0
"10496",10496,"2793000",26,1,0,0,100
"10498",10498,"2768700",26,0,1,0,4000
"10499",10499,"2817400",26,0,1,0,2000
"10500",10500,"2869700",26,0,0,0,1300
"10501",10501,"2805600",26,0,0,0,2500
"10502",10502,"2869600",26,0,1,0,13800
"10503",10503,"2828700",26,1,1,1,300
"10504",10504,"2813800",26,0,0,0,1000
"10505",10505,"2869600",26,0,1,0,14800
"10506",10506,"2866700",26,1,1,1,0
"10507",10507,"2865000",26,1,1,1,2800
"10508",10508,"2873300",26,1,1,0,1100
"10509",10509,"2873300",26,1,1,1,500
"10510",10510,"2763100",26,1,1,1,10300
"10511",10511,"2777900",26,0,0,0,100
"10513",10513,"2827900",26,0,0,0,9000
"10514",10514,"2763900",26,0,1,0,2500
"10515",10515,"4264090",26,1,1,0,400
"10516",10516,"2873300",26,1,1,1,1100
"10517",10517,"2783000",26,1,1,0,0
"10518",10518,"2804300",26,0,0,0,50
"10519",10519,"2828500",26,0,0,1,600
"10520",10520,"2825800",26,0,0,0,1000
"10521",10521,"2820900",26,0,1,0,1400
"10522",10522,"2863700",26,1,1,1,4800
"10523",10523,"2820100",26,1,0,0,1800
"10524",10524,"2766800",26,0,0,0,0
"10525",10525,"2789700",26,1,1,0,1500
"10526",10526,"2784900",26,1,1,1,22000
"10527",10527,"2866700",26,1,1,1,1100
"10528",10528,"2824500",26,1,1,1,0
"10529",10529,"2816400",26,0,1,0,20
"10530",10530,"2766300",26,1,0,0,0
"10531",10531,"2869600",26,1,1,1,13800
"10532",10532,"2796400",26,0,0,0,800
"10533",10533,"2817400",26,0,1,0,2000
"10534",10534,"2802600",26,1,1,1,7000
"10535",10535,"2772300",26,1,1,1,700
"10536",10536,"2788200",26,0,0,1,700
"10537",10537,"2866400",26,0,0,1,2500
"10538",10538,"2780200",26,0,1,0,1000
"10539",10539,"2761900",26,1,1,1,12000
"10540",10540,"2763100",26,1,1,1,5000
"10541",10541,"2869200",26,0,0,1,0
"10542",10542,"2802600",26,0,1,0,540
"10543",10543,"2873300",26,1,1,1,800
"10544",10544,"2774900",26,0,0,1,700
"10545",10545,"2820100",26,0,0,0,0
"10546",10546,"2865100",26,1,1,1,2800
"10547",10547,"2801400",26,0,0,0,7000
"10548",10548,"2824000",26,1,1,1,2050
"10549",10549,"2776200",26,1,1,1,100
"10550",10550,"2826700",26,0,0,0,0
"10551",10551,"2828700",26,0,1,1,900
"10552",10552,"2796000",26,1,0,1,0
"10553",10553,"2828700",26,1,1,1,1250
"10554",10554,"2796000",26,0,0,0,10000
"10555",10555,"2763100",26,1,1,1,0
"10556",10556,"2757700",26,1,1,1,500
"10557",10557,"2824700",26,1,0,0,1000
"10558",10558,"2800300",26,1,1,1,1000
"10559",10559,"2820800",26,1,0,1,0
"10560",10560,"2789900",26,0,0,1,1000
"10561",10561,"2816300",26,0,0,1,100
"10562",10562,"2788500",26,1,1,1,1000
"10563",10563,"2824700",26,0,0,1,800
"10564",10564,"2806800",26,1,1,1,5000
"10565",10565,"2828500",26,1,0,0,300
"10566",10566,"2817300",26,1,1,1,700
"10567",10567,"2874000",26,0,0,0,200
"10568",10568,"2780200",26,0,1,1,20
"10569",10569,"2761900",26,1,1,1,1100
"10570",10570,"2803900",26,1,0,1,3000
"10571",10571,"2791800",26,1,0,0,13000
"10572",10572,"2828500",26,1,0,1,800
"10573",10573,"2828500",26,0,0,0,600
"10574",10574,"2825500",26,1,0,1,20
"10575",10575,"2889400",26,0,0,0,2200
"10576",10576,"2757700",26,0,1,0,10000
"10578",10578,"2825300",26,0,0,0,4000
"10579",10579,"2825900",26,1,1,1,500
"10580",10580,"2811400",26,0,1,0,300
"10581",10581,"2825300",26,1,0,0,400
"10582",10582,"2815400",26,0,1,0,5200
"10583",10583,"2873000",26,1,1,1,0
"10584",10584,"2825300",26,1,0,1,400
"10585",10585,"2816300",26,0,0,0,300
"10586",10586,"2820100",26,1,0,1,5000
"10587",10587,"2819200",26,0,0,0,1000
"10588",10588,"2809600",26,1,0,1,2500
"10589",10589,"2874600",26,1,0,1,13800
"10591",10591,"2848000",26,1,1,1,1000
"10592",10592,"2822600",26,1,1,1,3550
"10593",10593,"2800200",26,1,1,0,0
"10594",10594,"2829300",26,1,1,0,0
"10595",10595,"2813500",26,1,1,0,1800
"10596",10596,"2806800",26,1,1,1,0
"10597",10597,"2788200",26,0,0,0,150
"10598",10598,"2791500",26,1,0,1,300
"10599",10599,"2870400",26,0,0,1,500
"10600",10600,"2865000",26,1,1,0,2800
"10601",10601,"2818600",26,0,0,0,5000
"10602",10602,"2823600",26,1,1,0,5000
"10603",10603,"2828500",26,0,0,0,900
"10604",10604,"2789400",26,0,0,0,21000
"10605",10605,"2801400",26,1,0,1,4000
